ID,ErpOrderId,OriginOrderId,OriginSystemCode,ConfirmedByUserId,CustomerLocationId,SalesPersonId,State,ErpState,MarketplaceId,MarketplaceDistributorId,OrderDate,DeliveryDate,ErpLastModified,TotalGrossPrice,TotalDiscountPercentage ($),TotalTaxes,TotalFinalPrice,OrderLevelTaxesJson,PaymentMethodId,Observations,ExtraData,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,AppliedCoupons
36204,194405,194405,CB PHARMEXX,,82120,,FINALIZADO,IMPORTED,1,44,"July 21, 2025, 12:00 AM",,,"457,910.97",0.00,0,"36,066,209",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7845,,7845,CompraBeauty,,10342,,BORRADOR,,1,,"June 10, 2025, 7:06 PM",,,"1,027,853.74",13.90,"185,838.14","1,070,781.64",[],,,,"June 10, 2025, 7:06 PM","June 10, 2025, 7:06 PM",,"January 1, 2000, 12:00 AM",,[]
7980,,20250707_132420#2c0623d3-5f35-494f-a234-01b50cd71a78,AXUM,,10353,300,FINALIZADO,NUEVO,1,36,"July 7, 2025, 4:27 PM",,,"10,767.81",72.00,"2,137.77","8,630.04",[],,|CodigoDeposito:36|Cupones:179,"{""hasCico"":false,""checkOutDateTime"":""2025-07-07T16:27:14"",""old360Id"":null,""operation"":1}","July 7, 2025, 4:47 PM","July 7, 2025, 4:47 PM",,"January 1, 2000, 12:00 AM",,[179]
7878,,7878,CompraBeauty,,10345,314,FINALIZADO,,1,18,"June 25, 2025, 1:29 PM",,,"140,091.61",10.00,"26,477.31","152,559.76",[],,,,"June 25, 2025, 1:18 PM","June 25, 2025, 1:18 PM",,"January 1, 2000, 12:00 AM",,[181 196]
7992,,20250721_185719#240d2ec5-74e0-43a9-a6a0-f4107117f0bd,AXUM,,6207,288,NUEVO,NUEVO,8,,"July 21, 2025, 6:57 PM",,,"40,986.57",0.00,"7,113.37","40,986.57",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-21T18:57:23"",""operation"":1}","July 21, 2025, 7:03 PM","July 21, 2025, 7:03 PM",,"January 1, 2000, 12:00 AM",,[]
36205,194404,194404,CB PHARMEXX,,84937,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"194,692.74",0.00,0,"15,142,233",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36206,194403,194403,CB PHARMEXX,,88477,,FINALIZADO,IMPORTED,1,18,"July 21, 2025, 12:00 AM",,,"148,996.53",0.00,0,"13,225,868",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
73940,,73940,CompraBeauty,,89747,295,FINALIZADO,,1,45,"October 7, 2025, 5:39 PM",,,"20,423.7",0.00,"4,288.98","24,712.68",[],,,,"October 7, 2025, 5:39 PM","October 7, 2025, 5:39 PM",,"January 1, 2000, 12:00 AM",,[]
76261,,76261,CompraBeauty,66758,82988,,ENVIADO,,1,9,"October 30, 2025, 2:41 PM",,,"76,909.86",30.12,"11,286.42","65,031.3",[],,,,"October 21, 2025, 4:19 PM","October 21, 2025, 4:19 PM",,"January 1, 2000, 12:00 AM",,[]
3,,0,,,61,,BORRADOR,,9,,"February 4, 2025, 2:33 PM",,,0,0.00,0,0,[],,,,"February 4, 2025, 2:33 PM","February 4, 2025, 2:33 PM",,"January 1, 2000, 12:00 AM",,[]
1167,,0,CompraBeauty,,158,,FINALIZADO,,1,11,"April 10, 2025, 4:16 PM",,,"185,789.51",27.44,"28,310.73","163,123.73",[],,,,"April 10, 2025, 4:16 PM","April 10, 2025, 4:16 PM",,"January 1, 2000, 12:00 AM",,[181]
953,,0,CompraBeauty,,155,,ENVIADO,,1,11,"April 9, 2025, 1:36 PM",,,"2,017,905.68",15.12,"359,676.91","2,072,424.12",[],,,,"April 9, 2025, 1:36 PM","April 9, 2025, 1:36 PM",,"January 1, 2000, 12:00 AM",,[]
7855,,20250612_164503#6e904675-ce5c-474c-8c12-db4218e10026,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 12, 2025, 4:45 PM",,,"2,142.86",0.00,371.9,"2,142.86",[],,,"{""hasCico"":true,""checkOutDateTime"":""2025-06-12T16:46:26.94Z"",""operation"":1}","June 13, 2025, 11:43 AM","June 13, 2025, 11:43 AM",,"January 1, 2000, 12:00 AM",,[]
7829,,7829,CompraBeauty,128,10337,,FINALIZADO,,1,21,"June 6, 2025, 12:10 PM",,,"326,649.05",11.52,"60,692.31","349,703.28",[],,,,"June 6, 2025, 12:04 PM","June 6, 2025, 12:04 PM",,"January 1, 2000, 12:00 AM",,[181]
7887,,20250627_194954#4f3bf4de-f266-4f88-9413-768ec364d24d,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 27, 2025, 7:50 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-06-27T19:50:04"",""operation"":2}","June 27, 2025, 7:56 PM","June 27, 2025, 7:56 PM",,"January 1, 2000, 12:00 AM",,[]
7888,,20250627_195056#168f2eaa-29aa-4e8c-ae48-87a1da0d5ad6,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 27, 2025, 7:51 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-06-27T19:51:04"",""operation"":4}","June 27, 2025, 7:56 PM","June 27, 2025, 7:56 PM",,"January 1, 2000, 12:00 AM",,[]
36207,194401,194401,CB PHARMEXX,,89608,,FINALIZADO,IMPORTED,1,35,"July 21, 2025, 12:00 AM",,,"37,996.07",0.00,0,"2,635,002",[],,**,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7977,,7977,CompraBeauty,143,10353,,FINALIZADO,,1,36,"July 7, 2025, 4:11 PM",,,"26,467.24",21.67,"4,353.65","25,085.33",[],,,,"July 7, 2025, 4:09 PM","July 7, 2025, 4:09 PM",,"January 1, 2000, 12:00 AM",,[]
7993,,20250721_190343#e4c1edb1-0a23-4eec-8380-8cf60153d4d1,AXUM,,6207,288,NUEVO,NUEVO,8,,"July 21, 2025, 7:03 PM",,,"40,986.57",0.00,"7,113.37","40,986.57",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-21T19:03:48"",""operation"":1}","July 21, 2025, 7:08 PM","July 21, 2025, 7:08 PM",,"January 1, 2000, 12:00 AM",,[]
7912,,20250701_224935#93f59e8a-acb9-42b8-94c1-e18166a61fe3,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 10:49 PM",,,"26,061.34",0.00,"4,523.04","26,061.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T22:49:47"",""operation"":1}","July 1, 2025, 10:59 PM","July 1, 2025, 10:59 PM",,"January 1, 2000, 12:00 AM",,[]
7869,,7869,CB QA,116,171,,FINALIZADO,,9,17,"June 17, 2025, 1:19 PM",,,"103,922.39",39.55,"13,192.62","76,014.61",[],,,,"June 17, 2025, 1:19 PM","June 17, 2025, 1:19 PM",,"January 1, 2000, 12:00 AM",,[300 307]
7879,,7879,CompraBeauty,,10345,,BORRADOR,,1,,"June 25, 2025, 1:29 PM",,,0,0.00,0,0,[],,,,"June 25, 2025, 1:29 PM","June 25, 2025, 1:29 PM",,"January 1, 2000, 12:00 AM",,[]
7913,,20250701_225200#6f8f0105-2e74-4665-8353-8cd041a01625,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 10:52 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T22:52:04"",""operation"":2}","July 1, 2025, 10:59 PM","July 1, 2025, 10:59 PM",,"January 1, 2000, 12:00 AM",,[]
7914,,20250701_225339#2bb4baa3-ff79-4529-8a49-987a5f367fd9,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 10:53 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T22:53:47"",""operation"":4}","July 1, 2025, 10:59 PM","July 1, 2025, 10:59 PM",,"January 1, 2000, 12:00 AM",,[]
36208,194400,194400,CB PHARMEXX,,90548,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"11,598.48",0.00,0,"753,901",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7915,,20250701_225528#c0c4b5eb-7f6d-4dec-a033-2db69b44ef9b,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 10:55 PM",,,"26,061.34",0.00,"4,523.04","26,061.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T22:55:28"",""operation"":1}","July 1, 2025, 10:59 PM","July 1, 2025, 10:59 PM",,"January 1, 2000, 12:00 AM",,[]
8005,,8005,CB QA,1,10358,,ERROR AL ENVIAR,,9,37,"July 29, 2025, 6:51 PM",,,"105,263.71",19.52,"17,791.51","102,513",[],,,,"July 22, 2025, 2:02 PM","July 22, 2025, 2:02 PM",,"January 1, 2000, 12:00 AM",,[]
36209,194399,194399,CB PHARMEXX,,88671,,FINALIZADO,IMPORTED,1,34,"July 21, 2025, 12:00 AM",,,"1,439,417.28",0.00,0,"97,736,432",[],,Julio,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36210,194396,194396,CB PHARMEXX,,83894,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"222,461.3",0.00,0,"16,023,138",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36211,194395,194395,CB PHARMEXX,,83838,,FINALIZADO,IMPORTED,1,21,"July 21, 2025, 12:00 AM",,,"16,996.91",0.00,0,"1,271,950",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
73941,,73941,CompraBeauty,,85255,401,BORRADOR,,1,,"October 7, 2025, 5:43 PM",,,0,0.00,0,0,[],,,,"October 7, 2025, 5:43 PM","October 7, 2025, 5:43 PM",,"January 1, 2000, 12:00 AM",,[]
7939,,20250703_151734#9dc1cff2-b77a-49df-8b32-3f9944ef0b0d,AXUM,,6856,235,NUEVO,NUEVO,7,,"July 3, 2025, 3:17 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T15:17:43"",""operation"":4}","July 3, 2025, 3:19 PM","July 3, 2025, 3:19 PM",,"January 1, 2000, 12:00 AM",,[]
7961,,20250703_213016#d7292ef5-bf93-401a-a354-785f74e34dea,AXUM,,8948,235,NUEVO,NUEVO,7,,"July 3, 2025, 9:30 PM",,,"26,061.34",0.00,"4,523.04","26,061.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T21:30:16"",""operation"":1}","July 3, 2025, 9:36 PM","July 3, 2025, 9:36 PM",,"January 1, 2000, 12:00 AM",,[]
7962,,20250703_213117#820dc442-dff1-4d37-85b6-52fae9dfc60a,AXUM,,8948,235,NUEVO,NUEVO,7,,"July 3, 2025, 9:31 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T21:31:17"",""operation"":2}","July 3, 2025, 9:36 PM","July 3, 2025, 9:36 PM",,"January 1, 2000, 12:00 AM",,[]
7846,,7846,CB QA,116,171,,ERROR AL ENVIAR,,9,17,"June 12, 2025, 1:35 PM",,,"5,745.72",0.00,"1,206.6","6,952.32",[],,,,"June 12, 2025, 1:34 PM","June 12, 2025, 1:34 PM",,"January 1, 2000, 12:00 AM",,[]
7963,,20250703_213155#5229144a-11ff-476c-a89f-db5920d30ad4,AXUM,,8948,235,NUEVO,NUEVO,7,,"July 3, 2025, 9:32 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T21:32:02"",""operation"":4}","July 3, 2025, 9:36 PM","July 3, 2025, 9:36 PM",,"January 1, 2000, 12:00 AM",,[]
36212,194394,194394,CB PHARMEXX,,88809,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"10,102.71",0.00,0,"892,222",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36213,194392,194392,CB PHARMEXX,,82019,,FINALIZADO,IMPORTED,1,25,"July 21, 2025, 12:00 AM",,,"1,061,943",0.00,0,"74,336,014",[],,AVENIDA MITRE 290,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36214,194390,194390,CB PHARMEXX,,89070,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"47,584.23",0.00,0,"4,453,933",[],,24 HS (SUD),,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36215,194389,194389,CB PHARMEXX,,82260,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"50,224.48",0.00,0,"5,022,448",[],,GROBLI(SUD),,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7856,,20250613_134528#34cd208e-52ed-4f78-a4c4-673dd00d7c05,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 13, 2025, 1:45 PM",,,"1,769.19",0.00,334.71,"1,769.19",[],,,"{""hasCico"":true,""checkOutDateTime"":""2025-06-13T13:49:29.22Z"",""operation"":1}","June 13, 2025, 1:52 PM","June 13, 2025, 1:52 PM",,"January 1, 2000, 12:00 AM",,[]
7857,,20250613_134846#e7d2f6e6-9731-4a1f-8763-a5d08270f7a6,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 13, 2025, 1:48 PM",,,"2,142.86",0.00,371.9,"2,142.86",[],,,"{""hasCico"":true,""checkOutDateTime"":""2025-06-13T13:49:29.22Z"",""operation"":1}","June 13, 2025, 1:52 PM","June 13, 2025, 1:52 PM",,"January 1, 2000, 12:00 AM",,[]
7981,,7981,CB QA,144,10354,,FINALIZADO,,9,14,"July 7, 2025, 8:37 PM",,,"10,267.13",5.98,"2,027.18","11,680.41",[],,,,"July 7, 2025, 8:36 PM","July 7, 2025, 8:36 PM",,"January 1, 2000, 12:00 AM",,[]
7994,,20250721_191528#624a662f-4314-492d-8b94-7ddf06ade1e2,AXUM,,6207,288,NUEVO,NUEVO,8,,"July 21, 2025, 7:15 PM",,,"40,986.57",0.00,"7,113.37","40,986.57",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-21T19:15:33"",""operation"":2}","July 21, 2025, 7:18 PM","July 21, 2025, 7:18 PM",,"January 1, 2000, 12:00 AM",,[]
36216,194388,194388,CB PHARMEXX,,82260,,FINALIZADO,IMPORTED,1,12,"July 21, 2025, 12:00 AM",,,"88,217.57",0.00,0,"7,911,838",[],,GROBLI(MONROE),,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7889,,20250627_200246#95ddba26-d5ce-4ade-b8e6-ac3cd8847ab5,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 27, 2025, 8:02 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-06-27T20:02:51"",""operation"":2}","June 27, 2025, 8:06 PM","June 27, 2025, 8:06 PM",,"January 1, 2000, 12:00 AM",,[]
7890,,20250627_194906#76eb2247-90cb-4ca9-810b-05a4d3b1a8c3,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 27, 2025, 7:49 PM",,,"118,715.93",0.00,"20,603.59","118,715.93",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-06-27T19:49:21"",""operation"":1}","June 27, 2025, 8:08 PM","June 27, 2025, 8:08 PM",,"January 1, 2000, 12:00 AM",,[]
7891,,20250627_200435#ea463562-b945-47bc-9cfe-28eaab197e49,AXUM,,6856,235,NUEVO,NUEVO,7,,"June 27, 2025, 8:04 PM",,,"100,539.67",0.00,"17,449.03","100,539.67",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-06-27T20:04:42"",""operation"":4}","June 27, 2025, 8:08 PM","June 27, 2025, 8:08 PM",,"January 1, 2000, 12:00 AM",,[]
36217,194386,194386,CB PHARMEXX,,82103,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"2,943,107",0.00,0,"263,495,460",[],,LOMITAS 2-TYB(SUD),,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7870,,7870,CB QA,116,171,,ENVIADO,,9,17,"June 25, 2025, 11:49 AM",,,"234,792.15",45.30,"26,970.42","155,401.02",[],,,,"June 17, 2025, 1:19 PM","June 17, 2025, 1:19 PM",,"January 1, 2000, 12:00 AM",,[300 307]
7916,,20250701_230350#cc7d1235-f25a-4dc7-a04f-f79014ad5a57,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 11:03 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T23:03:56"",""operation"":2}","July 1, 2025, 11:06 PM","July 1, 2025, 11:06 PM",,"January 1, 2000, 12:00 AM",,[]
7917,,20250701_230427#a903359b-0a77-4fdd-b067-bab56270b00c,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 11:04 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T23:04:34"",""operation"":4}","July 1, 2025, 11:06 PM","July 1, 2025, 11:06 PM",,"January 1, 2000, 12:00 AM",,[]
7918,,20250701_230149#94afb0fc-ae28-4403-a8c9-1fd5dc7f3b0c,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 11:01 PM",,,"26,061.34",0.00,"4,523.04","26,061.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T23:01:54"",""operation"":1}","July 1, 2025, 11:10 PM","July 1, 2025, 11:10 PM",,"January 1, 2000, 12:00 AM",,[]
7940,,20250703_151712#a75ac791-235b-4cd5-a3c1-46fd0cfdb9a6,AXUM,,6856,235,NUEVO,NUEVO,7,,"July 3, 2025, 3:17 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T15:17:12"",""operation"":2}","July 3, 2025, 3:26 PM","July 3, 2025, 3:26 PM",,"January 1, 2000, 12:00 AM",,[]
7941,,20250703_151631#f8b34115-5100-4504-9c15-35c4dfdd774f,AXUM,,6856,235,NUEVO,NUEVO,7,,"July 3, 2025, 3:16 PM",,,"7,885.09",0.00,"1,368.49","7,885.09",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-03T15:16:31"",""operation"":1}","July 3, 2025, 3:28 PM","July 3, 2025, 3:28 PM",,"January 1, 2000, 12:00 AM",,[]
7880,,7880,CompraBeauty,,10320,299,FINALIZADO,,1,25,"June 25, 2025, 1:43 PM",,,"13,588.69",30.00,"1,997.54","11,509.62",[],,,,"June 25, 2025, 1:40 PM","June 25, 2025, 1:40 PM",,"January 1, 2000, 12:00 AM",,[181]
7847,,7847,CompraBeauty,1,10322,,ENVIADO,,9,30,"June 12, 2025, 5:14 PM",,,"20,736.15",0.00,"4,354.59","25,090.74",[],,,,"June 12, 2025, 5:12 PM","June 12, 2025, 5:12 PM",,"January 1, 2000, 12:00 AM",,[]
7982,,7982,CB QA,,10354,,BORRADOR,,9,,"July 7, 2025, 8:37 PM",,,0,0.00,0,0,[],,,,"July 7, 2025, 8:37 PM","July 7, 2025, 8:37 PM",,"January 1, 2000, 12:00 AM",,[]
7964,,20250704_032944#e8ce855e-5aee-4684-bf44-8ceed62af465,AXUM,,6214,288,NUEVO,NUEVO,8,,"July 4, 2025, 3:29 AM",,,"20,493.29",0.00,"3,556.69","20,493.29",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-04T03:29:58"",""operation"":1}","July 4, 2025, 3:34 AM","July 4, 2025, 3:34 AM",,"January 1, 2000, 12:00 AM",,[]
7965,,20250704_033026#72fd9283-3cd3-4f51-879c-848dc4303f1d,AXUM,,6214,288,NUEVO,NUEVO,8,,"July 4, 2025, 3:30 AM",,,"20,493.29",0.00,"3,556.69","20,493.29",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-04T03:30:31"",""operation"":2}","July 4, 2025, 3:34 AM","July 4, 2025, 3:34 AM",,"January 1, 2000, 12:00 AM",,[]
7966,,20250704_033048#72b0f146-f30c-441b-abac-1e92be7f1ca8,AXUM,,6214,288,NUEVO,NUEVO,8,,"July 4, 2025, 3:30 AM",,,"20,493.29",0.00,"3,556.69","20,493.29",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-04T03:30:54"",""operation"":4}","July 4, 2025, 3:34 AM","July 4, 2025, 3:34 AM",,"January 1, 2000, 12:00 AM",,[]
7830,,7830,CompraBeauty,,10337,302,FINALIZADO,,1,21,"June 6, 2025, 12:44 PM",,,"6,633.3",0.00,"1,392.99","8,026.29",[],,,,"June 6, 2025, 12:43 PM","June 6, 2025, 12:43 PM",,"January 1, 2000, 12:00 AM",,[181]
36218,194385,194385,CB PHARMEXX,,82127,,FINALIZADO,IMPORTED,1,25,"July 21, 2025, 12:00 AM",,,"153,982.78",0.00,0,"11,242,060",[],,Peron 2634,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36219,194382,194382,CB PHARMEXX,,86594,,FINALIZADO,IMPORTED,1,11,"July 21, 2025, 12:00 AM",,,"68,400.09",0.00,0,"3,933,818",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36220,194381,194381,CB PHARMEXX,,85679,,FINALIZADO,IMPORTED,1,36,"July 21, 2025, 12:00 AM",,,"22,873.26",0.00,0,"1,715,495",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36221,194380,194380,CB PHARMEXX,,86594,,FINALIZADO,IMPORTED,1,43,"July 21, 2025, 12:00 AM",,,"54,312.84",0.00,0,"3,801,899",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36222,194379,194379,CB PHARMEXX,,90238,,FINALIZADO,IMPORTED,1,10,"July 21, 2025, 12:00 AM",,,"39,143.5",0.00,0,"3,131,480",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
93064,,93064,CompraBeauty,84280,103500,,ENVIADO,,1,10,"February 2, 2026, 10:54 PM",,,"654,311.43",24.17,"104,191.76","600,342.98",[],,,,"January 30, 2026, 3:28 PM","January 30, 2026, 3:28 PM",,"January 1, 2000, 12:00 AM",,[]
85,,0,,,40,,BORRADOR,,9,,"March 27, 2025, 11:21 PM",,,0,0.00,0,0,[],,,,"March 27, 2025, 11:21 PM","March 27, 2025, 11:21 PM",,"January 1, 2000, 12:00 AM",,[]
92296,,20260126_155429#97ff03f3-5331-47e4-a9c5-411f72d59098,AXUM,,84821,298,ENVIADO,,1,10,"January 26, 2026, 7:17 PM",,,"1,359,597.23",22.95,"219,977.55","1,267,489.71",[],,,"{""hasCico"":false,""checkOutDateTime"":""2026-01-26T19:17:55"",""old360Id"":null,""operation"":1}","January 26, 2026, 7:58 PM","January 26, 2026, 7:58 PM",,"January 1, 2000, 12:00 AM",,[]
1311,,0,CompraBeauty,,161,,ENVIADO,,1,10,"April 11, 2025, 2:37 PM",,,"1,392,163.19",36.26,"186,342.14","1,073,685.66",[],,,,"April 11, 2025, 2:37 PM","April 11, 2025, 2:37 PM",,"January 1, 2000, 12:00 AM",,[181]
7749,,7749,CompraBeauty,122,10326,,FINALIZADO,,1,22,"May 15, 2025, 2:05 PM",,,"1,156,553.8",37.17,"152,606.36","879,303.3",[],,,,"May 15, 2025, 1:58 PM","June 3, 2025, 11:25 AM",,"January 1, 2000, 12:00 AM",,[181]
7831,,7831,CompraBeauty,,10337,,BORRADOR,,1,,"June 6, 2025, 12:44 PM",,,0,0.00,0,0,[],,,,"June 6, 2025, 12:44 PM","June 6, 2025, 12:44 PM",,"January 1, 2000, 12:00 AM",,[]
7690,,20250429_232925#4c37e91d-fb25-4959-9616-eb3e1c24ebba,AXUM,,183,1,FINALIZADO,NUEVO,1,24,"April 29, 2025, 11:32 PM",,,"18,914.87",21.67,"3,430.86","15,484.01",[],,|CodigoDeposito:24|Cupones:178#179,"{""hasCico"":false,""checkOutDateTime"":""2025-04-29T23:32:05"",""old360Id"":null,""operation"":1}","April 29, 2025, 11:38 PM","June 3, 2025, 11:35 AM",,"January 1, 2000, 12:00 AM",,[178 179]
7732,,7732,CompraBeauty,1,154,,FINALIZADO,,9,12,"May 15, 2025, 5:04 PM",,,"34,890.17",27.43,"5,317.5","30,638.91",[],,,,"May 9, 2025, 7:27 PM","May 9, 2025, 7:27 PM",,"January 1, 2000, 12:00 AM",,[]
7995,,20250721_191714#f0de2499-7187-4b3d-8b58-4dfb8546c92f,AXUM,,6207,288,NUEVO,NUEVO,8,,"July 21, 2025, 7:17 PM",,,"20,493.29",0.00,"3,556.69","20,493.29",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-21T19:17:20"",""operation"":4}","July 21, 2025, 7:20 PM","July 21, 2025, 7:20 PM",,"January 1, 2000, 12:00 AM",,[]
36223,194377,194377,CB PHARMEXX,,83423,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"553,861.44",0.00,0,"38,770,303",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36224,194376,194376,CB PHARMEXX,,89661,,FINALIZADO,IMPORTED,1,45,"July 21, 2025, 12:00 AM",,,"509,583.96",0.00,0,"39,801,688",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
36225,194375,194375,CB PHARMEXX,,87694,,FINALIZADO,IMPORTED,1,10,"July 21, 2025, 12:00 AM",,,"185,909.4",0.00,0,"13,013,657",[],,.,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
7848,,7848,CompraBeauty,1,10322,,ENVIADO,,9,30,"June 12, 2025, 5:56 PM",,,"24,205.53",0.00,"5,083.16","29,288.69",[],,,,"June 12, 2025, 5:14 PM","June 12, 2025, 5:14 PM",,"January 1, 2000, 12:00 AM",,[]
7919,,20250701_231338#b517d181-6895-4b32-b12f-68e4fde0b1bc,AXUM,,10144,235,NUEVO,NUEVO,7,,"July 1, 2025, 11:13 PM",,,"18,176.26",0.00,"3,154.56","18,176.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T23:13:44"",""operation"":1}","July 1, 2025, 11:21 PM","July 1, 2025, 11:21 PM",,"January 1, 2000, 12:00 AM",,[]
